anio,sem,enfermedad,casos,cie
2014,35,erisipela,182,a46
2014,35,escabiosis,1500,b86
2014,35,escarlatina,42,a38
2014,35,espina bifida,7,q05
2014,35,faringitis y amigdalitis estreptococicas,2322,j02.0
2014,35,fiebre manchada,3,a77.0
2014,35,fiebre paratifoidea,275,a01.1-a02
2014,35,fiebre reumatica aguda,22,i00-i02
2014,35,fiebre tifoidea,1055,a01.0
2014,35,gingivitis y enfermedad periodontal,22804,k05
2014,35,hepatitis virica a,327,b15
2014,35,hepatitis virica b,15,b16
2014,35,hepatitis virica c,68,b17.1
2014,35,herpes genital,84,a60.0
2014,35,hiperplasia de prostata,1275,n40
2014,35,hipertension arterial,8937,i10-i15
2014,35,hipotermia,2,t68
2014,35,infeccion asintomatica por vih,189,z21
2014,35,infeccion de vias urinarias,85305,n30
2014,35,infeccion gonococica genitourinaria,48,a54.0-a54.2
2014,35,infeccion por virus de papiloma humano,749,b97.7
2014,35,infecciones intestinales por otros organismos,98900,a04
2014,35,infecciones invasivas por haemophilus influenzae,0,a41.3
2014,35,infecciones respiratorias agudas,339253,j00-j06
2014,35,influenza,37,j09-j11
2014,35,insuficiencia venosa periferica,2529,i87.2
2014,35,intoxicacion aguda por alcohol,845,f10.0
2014,35,intoxicacion por monoxido de carbono,1,t58
2014,35,intoxicacion por picadura de alacran,5689,t63.2
2014,35,intoxicacion por plaguicidas,123,t60
2014,35,intoxicacion por ponzona de animales,1337,t63x21
2014,35,labio y paladar hendido,24,q35-q37
2014,35,leishmaniasis cutanea,10,b55.1
2014,35,leishmaniasis visceral,0,b55.0
2014,35,lepra,0,a30
2014,35,leptospirosis,3,a27
2014,35,linfogranuloma venereo por clamidias,4,a55
2014,35,mal del pinto,8,a67
2014,35,meningitis meningococica,1,a39.0
2014,35,meningitis,26,g00-g03
2014,35,meningoencefalitis amebiana primaria,0,b60.2
2014,35,mordeduras por otros mamiferos,200,w55
2014,35,mordeduras por perro,2328,w54
2014,35,mordeduras por serpiente,160,x20
2014,35,neumonias y bronconeumonias,1907,j12
2014,35,obesidad,7652,e66
2014,35,oncocercosis,0,b73
2014,35,otitis media aguda,10845,h65.0-h65.1
2014,35,otras helmintiasis,4250,b65-b67
2014,35,otras hepatitis viricas,41,b17-b19
2014,35,otras rickettsiosis,19,a75.9
2014,35,otras salmonelosis,1649,a02
2014,35,paludismo por p. falciparum,0,b50
2014,35,paludismo por p. vivax,7,b51
2014,35,paralisis flacida aguda,12,u98
2014,35,parotiditis infecciosa,79,b26
2014,35,peaton lesionado en accidente de transporte,530,v01-v09
2014,35,quemaduras,2508,t20-t32
2014,35,rubeola congenita,0,p35.0
2014,35,rubeola,0,b06
2014,35,shigelosis,116,a03
2014,35,sida,67,b20-b24
2014,35,sifilis adquirida,79,a51-a53
2014,35,sifilis congenita,7,a50
2014,35,sindrome coqueluchoide,9,u99
2014,35,sindrome febril,1196,r50
2014,35,teniasis,5,b68
2014,35,tetanos neonatal,0,a33
2014,35,tetanos,0,a34
2014,35,tifo epidemico,0,a75.0
2014,35,tifo murino,1,a75.2
2014,35,tos ferina,3,a37
2014,35,toxoplasmosis,3,b58
2014,35,tracoma,0,a71
2014,35,tricomoniasis urogenital,1564,a59.0
2014,35,tripanosomiasis americana,16,b57
2014,35,triquinosis,1,b75
2014,35,tuberculosis otras formas,44,a17.1
2014,35,tuberculosis respiratoria,328,a15-a16
2014,35,tumor maligno de la mama,202,c50
2014,35,tumor maligno del cuello del utero,73,c53
2014,35,ulceras gastritis y duodenitis,29498,k25-k29
2014,35,varicela,2592,b01
2014,35,vulvovaginitis inespecifica,7819,a76.0
2014,36,accidente de transporte en vehiculos con motor,2482,v20-v29 v40-v79
2014,36,adicciones,101,f10-f19
2014,36,afeccion nosocomial,218,y95
2014,36,amebiasis intestinal,5775,a06.0-a06.3
2014,36,anencefalia,4,q00
2014,36,anorexia y bulimia,25,f50
2014,36,ascariasis,1137,b77
2014,36,asma,5082,j45
2014,36,bocio,17,e01
2014,36,brucelosis,67,a23
2014,36,candidiasis urogenital,4163,b37.3-b37.4
2014,36,chancro blando,6,a57
2014,36,cirrosis hepatica,0,k70.3
2014,36,cisticercosis,5,b69
2014,36,colera,0,a00
2014,36,conjuntivitis epidemica aguda hemorragica,12,b30.3
2014,36,conjuntivitis,8546,h10
2014,36,contacto traumatico con avispas,185,sc_contacto traumatico con avispas
2014,36,dengue clasico,801,a90
2014,36,depresion,1501,f32
2014,36,desnutricion leve,2202,e44.1
2014,36,desnutricion moderada,341,e44.0
2014,36,desnutricion severa,137,e40-e43
2014,36,diabetes mellitus en el embarazo,218,o24.4
2014,36,diabetes mellitus insulinodependiente (tipo i),43,e10
2014,36,diabetes mellitus no insulinodependiente (tipo ii),7393,e11-e14
2014,36,displasia cervical leve y moderada,704,n87.0-n87.1
2014,36,displasia cervical severa y cacu in situ,80,n87.2
2014,36,edema proteinuria y otros transt. hipertensivos en el embarazo,1077,sc_edema proteinuria y otros transt. hipertensivos en el embarazo
2014,36,efectos adversos temporalmente asociados a vacunas,18,y58
2014,36,efectos del calor y de la luz,54,t67
2014,36,encefalocele,1,q01
2014,36,enfermedad cerebrovascular,818,i60-i67
2014,36,enfermedad de alzheimer,36,g30
2014,36,enfermedad de parkinson,106,g20
2014,36,enfermedad febril exantematica,207,u97
2014,36,enfermedad isquemica del corazon,1156,i20
2014,36,enfermedades infecciosas intestinales,108227,a01-a03
2014,36,enteritis debida a rotavirus,63,a08.0
2014,36,enterobiasis,317,b80
2014,36,erisipela,276,a46
2014,36,escabiosis,1543,b86
2014,36,escarlatina,64,a38
2014,36,espina bifida,6,q05
2014,36,faringitis y amigdalitis estreptococicas,2527,j02.0
2014,36,fiebre manchada,5,a77.0
2014,36,fiebre paratifoidea,306,a01.1-a02
2014,36,fiebre reumatica aguda,19,i00-i02
2014,36,fiebre tifoidea,1078,a01.0
2014,36,gingivitis y enfermedad periodontal,21909,k05
2014,36,hepatitis virica a,322,b15
2014,36,hepatitis virica b,7,b16
2014,36,hepatitis virica c,45,b17.1
2014,36,herpes genital,72,a60.0
2014,36,hiperplasia de prostata,1094,n40
2014,36,hipertension arterial,8987,i10-i15
2014,36,hipotermia,3,t68
2014,36,infeccion asintomatica por vih,158,z21
2014,36,infeccion de vias urinarias,85172,n30
2014,36,infeccion gonococica genitourinaria,49,a54.0-a54.2
2014,36,infeccion por virus de papiloma humano,662,b97.7
2014,36,infecciones intestinales por otros organismos,96801,a04
2014,36,infecciones invasivas por haemophilus influenzae,0,a41.3
2014,36,infecciones respiratorias agudas,405860,j00-j06
2014,36,influenza,14,j09-j11
2014,36,insuficiencia venosa periferica,2362,i87.2
2014,36,intoxicacion aguda por alcohol,759,f10.0
2014,36,intoxicacion por monoxido de carbono,1,t58
2014,36,intoxicacion por picadura de alacran,6006,t63.2
2014,36,intoxicacion por plaguicidas,99,t60
2014,36,intoxicacion por ponzona de animales,1358,t63x21
2014,36,labio y paladar hendido,37,q35-q37
2014,36,leishmaniasis cutanea,11,b55.1
2014,36,leishmaniasis visceral,0,b55.0
2014,36,lepra,3,a30
2014,36,leptospirosis,2,a27
2014,36,linfogranuloma venereo por clamidias,8,a55
2014,36,mal del pinto,7,a67
2014,36,meningitis meningococica,0,a39.0
2014,36,meningitis,10,g00-g03
2014,36,meningoencefalitis amebiana primaria,0,b60.2
2014,36,mordeduras por otros mamiferos,199,w55
2014,36,mordeduras por perro,2236,w54
2014,36,mordeduras por serpiente,135,x20
2014,36,neumonias y bronconeumonias,2196,j12
2014,36,obesidad,7227,e66
2014,36,oncocercosis,0,b73
2014,36,otitis media aguda,11008,h65.0-h65.1
2014,36,otras hepatitis viricas,38,b17-b19
2014,36,otras rickettsiosis,31,a75.9
2014,36,otras salmonelosis,1486,a02
2014,36,paludismo por p. falciparum,0,b50
2014,36,paludismo por p. vivax,20,b51
2014,36,paralisis flacida aguda,18,u98
2014,36,parotiditis infecciosa,75,b26
2014,36,peaton lesionado en accidente de transporte,571,v01-v09
2014,36,quemaduras,2476,t20-t32
2014,36,rubeola congenita,0,p35.0
2014,36,rubeola,1,b06
2014,36,shigelosis,132,a03
2014,36,sida,96,b20-b24
2014,36,sifilis adquirida,77,a51-a53
2014,36,sifilis congenita,2,a50
2014,36,sindrome coqueluchoide,14,u99
2014,36,sindrome febril,2092,r50
2014,36,teniasis,3,b68
2014,36,tetanos neonatal,0,a33
2014,36,tetanos,0,a34
2014,36,tifo epidemico,0,a75.0
2014,36,tifo murino,0,a75.2
2014,36,tos ferina,0,a37
2014,36,toxoplasmosis,3,b58
2014,36,tracoma,0,a71
2014,36,tricomoniasis urogenital,1308,a59.0
2014,36,tripanosomiasis americana,10,b57
2014,36,triquinosis,0,b75
2014,36,tuberculosis otras formas,60,a17.1
2014,36,tuberculosis respiratoria,320,a15-a16
2014,36,tumor maligno de la mama,213,c50
2014,36,tumor maligno del cuello del utero,49,c53
2014,36,ulceras gastritis y duodenitis,28787,k25-k29
2014,36,varicela,2298,b01
2014,36,vulvovaginitis inespecifica,7435,a76.0
2014,37,accidente de transporte en vehiculos con motor,1973,v20-v29 v40-v79
2014,37,adicciones,106,f10-f19
2014,37,afeccion nosocomial,212,y95
2014,37,amebiasis intestinal,5344,a06.0-a06.3
2014,37,anencefalia,7,q00
2014,37,anorexia y bulimia,50,f50
2014,37,ascariasis,924,b77
2014,37,bocio,44,e01
2014,37,brucelosis,52,a23
2014,37,candidiasis urogenital,4501,b37.3-b37.4
2014,37,chancro blando,11,a57
2014,37,cirrosis hepatica,1,k70.3
2014,37,cisticercosis,4,b69
2014,37,colera,0,a00
2014,37,conjuntivitis epidemica aguda hemorragica,23,b30.3
2014,37,conjuntivitis,8333,h10
2014,37,contacto traumatico con avispas,192,sc_contacto traumatico con avispas
2014,37,dengue clasico,790,a90
2014,37,depresion,1609,f32
2014,37,desnutricion leve,1977,e44.1
2014,37,desnutricion moderada,310,e44.0
2014,37,desnutricion severa,114,e40-e43
2014,37,diabetes mellitus en el embarazo,188,o24.4
2014,37,diabetes mellitus insulinodependiente (tipo i),63,e10
2014,37,diabetes mellitus no insulinodependiente (tipo ii),7184,e11-e14
2014,37,displasia cervical leve y moderada,783,n87.0-n87.1
2014,37,displasia cervical severa y cacu in situ,97,n87.2
2014,37,edema proteinuria y otros transt. hipertensivos en el embarazo,1040,sc_edema proteinuria y otros transt. hipertensivos en el embarazo
2014,37,efectos adversos temporalmente asociados a vacunas,18,y58
2014,37,efectos del calor y de la luz,59,t67
2014,37,encefalocele,2,q01
2014,37,enfermedad cerebrovascular,722,i60-i67
2014,37,enfermedad de alzheimer,36,g30
2014,37,enfermedad de parkinson,71,g20
2014,37,enfermedad febril exantematica,84,u97
2014,37,enfermedad isquemica del corazon,990,i20
2014,37,enfermedades infecciosas intestinales,101687,a01-a03
2014,37,enteritis debida a rotavirus,47,a08.0
2014,37,enterobiasis,286,b80
2014,37,erisipela,223,a46
2014,37,escabiosis,1477,b86
2014,37,escarlatina,54,a38
2014,37,espina bifida,5,q05
2014,37,faringitis y amigdalitis estreptococicas,2758,j02.0
2014,37,fiebre manchada,4,a77.0
2014,37,fiebre paratifoidea,195,a01.1-a02
2014,37,fiebre reumatica aguda,24,i00-i02
2014,37,fiebre tifoidea,1051,a01.0
2014,37,hepatitis virica a,293,b15
2014,37,hepatitis virica b,11,b16
2014,37,hepatitis virica c,36,b17.1
2014,37,herpes genital,77,a60.0
2014,37,hiperplasia de prostata,1172,n40
2014,37,hipertension arterial,8372,i10-i15
2014,37,hipotermia,3,t68
2014,37,infeccion asintomatica por vih,153,z21
2014,37,infeccion de vias urinarias,81527,n30
2014,37,infeccion gonococica genitourinaria,49,a54.0-a54.2
2014,37,infeccion por virus de papiloma humano,693,b97.7
2014,37,infecciones intestinales por otros organismos,90452,a04
2014,37,infecciones invasivas por haemophilus influenzae,2,a41.3
2014,37,infecciones respiratorias agudas,461112,j00-j06
2014,37,influenza,44,j09-j11
2014,37,intoxicacion aguda por alcohol,563,f10.0
2014,37,intoxicacion por monoxido de carbono,5,t58
2014,37,intoxicacion por picadura de alacran,4904,t63.2
2014,37,intoxicacion por plaguicidas,105,t60
2014,37,intoxicacion por ponzona de animales,1120,t63x21
2014,37,labio y paladar hendido,44,q35-q37
2014,37,leishmaniasis cutanea,5,b55.1
2014,37,leishmaniasis visceral,0,b55.0
2014,37,lepra,2,a30
2014,37,leptospirosis,1,a27
2014,37,linfogranuloma venereo por clamidias,7,a55
2014,37,mal del pinto,6,a67
2014,37,meningitis meningococica,0,a39.0
2014,37,meningitis,16,g00-g03
2014,37,meningoencefalitis amebiana primaria,0,b60.2
2014,37,mordeduras por otros mamiferos,191,w55
2014,37,mordeduras por perro,2141,w54
2014,37,mordeduras por serpiente,144,x20
2014,37,neumonias y bronconeumonias,2258,j12
2014,37,obesidad,6547,e66
2014,37,oncocercosis,1,b73
2014,37,otitis media aguda,11584,h65.0-h65.1
2014,37,otras helmintiasis,3517,b65-b67
2014,37,otras hepatitis viricas,45,b17-b19
2014,37,otras rickettsiosis,37,a75.9
2014,37,otras salmonelosis,1493,a02
2014,37,paludismo por p. falciparum,0,b50
2014,37,paludismo por p. vivax,5,b51
2014,37,paralisis flacida aguda,12,u98
2014,37,parotiditis infecciosa,68,b26
2014,37,peaton lesionado en accidente de transporte,556,v01-v09
2014,37,quemaduras,2158,t20-t32
2014,37,rubeola congenita,0,p35.0
2014,37,rubeola,1,b06
2014,37,shigelosis,133,a03
2014,37,sida,64,b20-b24
2014,37,sifilis adquirida,91,a51-a53
2014,37,sifilis congenita,7,a50
2014,37,sindrome coqueluchoide,0,u99
2014,37,sindrome febril,2198,r50
2014,37,teniasis,4,b68
2014,37,tetanos neonatal,0,a33
2014,37,tetanos,2,a34
2014,37,tifo epidemico,0,a75.0
2014,37,tifo murino,11,a75.2
2014,37,tos ferina,0,a37
2014,37,toxoplasmosis,4,b58
2014,37,tracoma,0,a71
2014,37,tricomoniasis urogenital,1379,a59.0
2014,37,tripanosomiasis americana,7,b57
2014,37,triquinosis,1,b75
2014,37,tuberculosis otras formas,46,a17.1
2014,37,tuberculosis respiratoria,273,a15-a16
2014,37,tumor maligno de la mama,194,c50
2014,37,tumor maligno del cuello del utero,57,c53
2014,37,ulceras gastritis y duodenitis,28030,k25-k29
2014,37,varicela,2426,b01
2014,37,vulvovaginitis inespecifica,8220,a76.0
2014,38,accidente de transporte en vehiculos con motor,1997,v20-v29 v40-v79
2014,38,adicciones,104,f10-f19
2014,38,afeccion nosocomial,174,y95
2014,38,amebiasis intestinal,5618,a06.0-a06.3
2014,38,anencefalia,2,q00
2014,38,anorexia y bulimia,35,f50
2014,38,ascariasis,976,b77
2014,38,bocio,33,e01
2014,38,brucelosis,51,a23
2014,38,candidiasis urogenital,4832,b37.3-b37.4
2014,38,chancro blando,14,a57
2014,38,cirrosis hepatica,0,k70.3
2014,38,cisticercosis,3,b69
2014,38,colera,0,a00
2014,38,conjuntivitis epidemica aguda hemorragica,5,b30.3
2014,38,conjuntivitis,8204,h10
2014,38,contacto traumatico con avispas,170,sc_contacto traumatico con avispas
2014,38,dengue clasico,581,a90
2014,38,depresion,1464,f32
2014,38,desnutricion leve,2162,e44.1
2014,38,desnutricion moderada,311,e44.0
2014,38,desnutricion severa,123,e40-e43
2014,38,diabetes mellitus en el embarazo,193,o24.4
2014,38,diabetes mellitus insulinodependiente (tipo i),69,e10
2014,38,diabetes mellitus no insulinodependiente (tipo ii),7358,e11-e14
2014,38,displasia cervical leve y moderada,663,n87.0-n87.1
2014,38,displasia cervical severa y cacu in situ,72,n87.2
2014,38,edema proteinuria y otros transt. hipertensivos en el embarazo,1117,sc_edema proteinuria y otros transt. hipertensivos en el embarazo
2014,38,efectos adversos temporalmente asociados a vacunas,38,y58
2014,38,efectos del calor y de la luz,74,t67
2014,38,encefalocele,2,q01
2014,38,enfermedad cerebrovascular,755,i60-i67
2014,38,enfermedad de alzheimer,39,g30
2014,38,enfermedad de parkinson,125,g20
2014,38,enfermedad febril exantematica,95,u97
2014,38,enfermedad invasiva por neumococo,0,a40.3
2014,38,enfermedad isquemica del corazon,1129,i20
2014,38,enfermedades infecciosas intestinales,101770,a01-a03
2014,38,enteritis debida a rotavirus,45,a08.0
2014,38,enterobiasis,289,b80
2014,38,erisipela,217,a46
2014,38,escabiosis,1562,b86
2014,38,escarlatina,58,a38
2014,38,espina bifida,6,q05
2014,38,faringitis y amigdalitis estreptococicas,3125,j02.0
2014,38,fiebre manchada,11,a77.0
2014,38,fiebre paratifoidea,288,a01.1-a02
2014,38,fiebre reumatica aguda,29,i00-i02
2014,38,fiebre tifoidea,999,a01.0
2014,38,hepatitis virica a,362,b15
2014,38,hepatitis virica b,16,b16
2014,38,hepatitis virica c,39,b17.1
2014,38,herpes genital,82,a60.0
2014,38,hiperplasia de prostata,1285,n40
2014,38,hipertension arterial,9024,i10-i15
2014,38,hipotermia,4,t68
2014,38,infeccion asintomatica por vih,164,z21
2014,38,infeccion de vias urinarias,84796,n30
2014,38,infeccion gonococica genitourinaria,45,a54.0-a54.2
2014,38,infeccion por virus de papiloma humano,631,b97.7
2014,38,infecciones intestinales por otros organismos,90453,a04
2014,38,infecciones invasivas por haemophilus influenzae,0,a41.3
2014,38,infecciones respiratorias agudas,525768,j00-j06
2014,38,influenza,37,j09-j11
2014,38,intoxicacion aguda por alcohol,789,f10.0
2014,38,intoxicacion por monoxido de carbono,1,t58
2014,38,intoxicacion por picadura de alacran,5039,t63.2
2014,38,intoxicacion por plaguicidas,77,t60
2014,38,intoxicacion por ponzona de animales,1362,t63x21
2014,38,labio y paladar hendido,44,q35-q37
2014,38,leishmaniasis cutanea,4,b55.1
2014,38,leishmaniasis visceral,2,b55.0
2014,38,lepra,5,a30
2014,38,leptospirosis,3,a27
2014,38,linfogranuloma venereo por clamidias,5,a55
2014,38,mal del pinto,9,a67
2014,38,meningitis meningococica,0,a39.0
2014,38,meningitis,13,g00-g03
2014,38,meningoencefalitis amebiana primaria,0,b60.2
2014,38,mordeduras por otros mamiferos,173,w55
2014,38,mordeduras por perro,2259,w54
2014,38,mordeduras por serpiente,99,x20
2014,38,neumonias y bronconeumonias,2588,j12
2014,38,obesidad,6738,e66
2014,38,oncocercosis,0,b73
2014,38,otitis media aguda,12418,h65.0-h65.1
2014,38,otras helmintiasis,4330,b65-b67
2014,38,otras hepatitis viricas,58,b17-b19
2014,38,otras rickettsiosis,41,a75.9
2014,38,otras salmonelosis,1616,a02
2014,38,paludismo por p. falciparum,0,b50
2014,38,paludismo por p. vivax,14,b51
2014,38,paralisis flacida aguda,10,u98
2014,38,parotiditis infecciosa,82,b26
2014,38,peaton lesionado en accidente de transporte,523,v01-v09
2014,38,quemaduras,2252,t20-t32
2014,38,rubeola congenita,0,p35.0
2014,38,rubeola,0,b06
2014,38,shigelosis,113,a03
2014,38,sida,45,b20-b24
2014,38,sifilis adquirida,75,a51-a53
2014,38,sifilis congenita,3,a50
2014,38,sindrome coqueluchoide,60,u99
2014,38,sindrome febril,2675,r50
2014,38,teniasis,4,b68
2014,38,tetanos neonatal,0,a33
2014,38,tetanos,0,a34
2014,38,tifo epidemico,0,a75.0
2014,38,tifo murino,1,a75.2
2014,38,tos ferina,24,a37
2014,38,toxoplasmosis,2,b58
2014,38,tracoma,0,a71
2014,38,tricomoniasis urogenital,1425,a59.0
2014,38,tripanosomiasis americana,3,b57
2014,38,triquinosis,0,b75
2014,38,tuberculosis otras formas,47,a17.1
2014,38,tuberculosis respiratoria,312,a15-a16
2014,38,tumor maligno de la mama,219,c50
2014,38,tumor maligno del cuello del utero,41,c53
2014,38,ulceras gastritis y duodenitis,29364,k25-k29
2014,38,varicela,2388,b01
2014,38,vulvovaginitis inespecifica,8361,a76.0
2014,39,accidente de transporte en vehiculos con motor,2191,v20-v29 v40-v79
2014,39,adicciones,100,f10-f19
2014,39,afeccion nosocomial,194,y95
2014,39,anencefalia,3,q00
2014,39,anorexia y bulimia,30,f50
2014,39,ascariasis,800,b77
2014,39,bocio,23,e01
2014,39,brucelosis,33,a23
2014,39,candidiasis urogenital,3975,b37.3-b37.4
2014,39,chancro blando,10,a57
2014,39,cirrosis hepatica,0,k70.3
2014,39,cisticercosis,1,b69
2014,39,colera,0,a00
2014,39,conjuntivitis epidemica aguda hemorragica,17,b30.3
2014,39,conjuntivitis,7625,h10
2014,39,contacto traumatico con avispas,184,sc_contacto traumatico con avispas
2014,39,dengue clasico,1010,a90
2014,39,depresion,1288,f32
2014,39,desnutricion leve,1692,e44.1
2014,39,desnutricion moderada,246,e44.0
2014,39,desnutricion severa,89,e40-e43
2014,39,diabetes mellitus en el embarazo,151,o24.4
2014,39,diabetes mellitus insulinodependiente (tipo i),56,e10
2014,39,diabetes mellitus no insulinodependiente (tipo ii),5880,e11-e14
2014,39,displasia cervical leve y moderada,667,n87.0-n87.1
